filename,captions
rsicd_images/airport_285.jpg,"['Many planes are parked around a building with parking in an airport.'
 'Many planes are parked around a building with parking at an airport.'
 'Many planes are parked around a building with parking in an airport.'
 'many planes are parked around a building with parking at an airport.'
 'many planes are parked around a building with parking lot in an airport .']"
rsicd_images/airport_286.jpg,"['some aircraft are close to several buildings with parking in an airport.'
 'some planes are close to several buildings with parking at an airport.'
 'some planes are close to several buildings with parking in an airport.'
 'some planes are close to several buildings with parking lots at an airport.'
 'some planes are near several buildings with parking lots in an airport .']"
rsicd_images/airport_287.jpg,"['some aircraft are parked in an airport near several buildings respectively.'
 'some aircraft are parked at an airport near several buildings respectively.'
 'some planes are parked in an airport near several buildings respectively.'
 'some planes are parked at an airport near several buildings, respectively.'
 'some planes are parked in an airport near several buildings respectively .']"
rsicd_images/airport_288.jpg,"['some aircraft are close to several buildings with parking in an airport.'
 'some planes are close to several buildings with a parking lot at an airport.'
 'some planes are close to several buildings with parking in an airport.'
 'some planes are close to several buildings with parking at an airport.'
 'some planes are near several buildings with a parking lot in an airport .']"
rsicd_images/airport_289.jpg,"['several planes are parked near a terminal in a parking lot.'
 'several planes are parked near a terminal in a parking lot.'
 'several planes are parked near a terminal in a parking lot.'
 'several planes are parked near a terminal in a parking lot.'
 'several planes are parked near a terminal in a parking lot .']"
rsicd_images/airport_29.jpg,"['some aircraft are parked near a terminal in an airport near a parking lot.'
 'some planes are parked near a terminal at an airport near a parking lot.'
 'some planes are parked near a terminal in an airport near a parking lot.'
 'some planes are parked near a terminal at an airport near a parking lot.'
 'some planes are parked near a terminal in an airport near a parking lot .']"
rsicd_images/airport_290.jpg,"['some aircraft are parked near several buildings with parking in an airport.'
 'some planes are parked near several buildings with an airport parking lot.'
 'some planes are parked near several buildings with parking in an airport.'
 'some planes are parked near several buildings with a parking lot at an airport.'
 'some planes are parked near several buildings with a parking lot in an airport .']"
rsicd_images/airport_291.jpg,"['some aircraft are parked near several buildings with parking lots.'
 'some planes are parked near several buildings with parking lots.'
 'some planes are parked near several buildings with parking lots.'
 'some planes are parked near several buildings with parking lots.'
 'some planes are parked near several buildings with parking lots .']"
rsicd_images/airport_292.jpg,"['Many aircraft are parked near a building with parking in an airport.'
 'Many planes are parked near a building with parking lots at an airport.'
 'Many planes are parked near a building with parking in an airport.'
 'many planes are parked near a building with parking lots at an airport.'
 'many planes are parked near a building with parking lots in an airport .']"
rsicd_images/airport_293.jpg,"['Many aircraft are parked near a building with several parking lots.'
 'Many planes are parked near a building with several parking lots.'
 'Many planes are parked near a building with several parking lots.'
 'Many planes are parked near a building with several parking lots.'
 'many planes are parked near a building with several parking lots .']"
rsicd_images/airport_294.jpg,"['Many aircraft were moored offshore.'
 'a white big plane are on the runway .'
 'some planes are near a terminal in an airport.'
 'some planes are near a terminal in an airport .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_295.jpg,"['a large number of cars parked near the airport plains.'
 'many of the planes were docked on the wide .'
 'eight planes are parked around a building with parking lots.'
 'eight planes are parked around a building with parking lots .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_296.jpg,"['Many aircraft were moored offshore.'
 'a white big plane are on the runway .'
 'an airport with several planes .'
 'there are still a few bare meadows around and next to the highway .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_297.jpg,"['a large number of cars parked near the airport plains.'
 'many of the planes were docked on the wide .'
 'some aircraft are parked near several buildings with parking in an airport.'
 'some planes are parked near several buildings with parking lots in an airport .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_298.jpg,"['a large number of cars parked near the airport plains.'
 'many of the planes were docked on the wide .'
 'several planes are located in an airport with a few runways.'
 'several planes are in an airport with some runways .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_299.jpg,"['Many aircraft were moored offshore.'
 'a white big plane are on the runway .'
 'Many aircraft are parked near a terminal in an airport near some green buildings and trees.'
 'many planes are parked near a terminal in an airport near some buildings and green trees .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_3.jpg,"['many aircraft were moored offshore].'
 'a large number of cars parked near the airport plains .'
 'five aircraft are parked next to a terminal in an airport.'
 'five planes are parked next to a terminal in an airport .'
 'many of the planes were docked on the wide] .']"
rsicd_images/airport_30.jpg,"['Many aircraft were moored offshore.'
 'a white big plane are on the runway .'
 'some planes are parked near a terminal in an airport with a parking lot.'
 'some planes are parked near a terminal in an airport with a parking lot .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_300.jpg,"['some aircraft are close to two terminals in an airport.'
 'some planes are close to two terminals at an airport.'
 'some planes are close to two terminals at an airport.'
 'Some planes are close to two terminals at an airport.'
 'some planes are near two terminals in an airport .']"
rsicd_images/airport_301.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'several planes are in an airport with several buildings.'
 'several planes are in an airport with several buildings .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_302.jpg,"['a large number of cars parked near the airport plains.'
 'many of the planes were docked on the wide .'
 'two planes are paked next to a terminal in an airport.'
 'two planes are paked next to a terminal in an airport .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_303.jpg,"['a large number of cars parked next to the airport plains.'
 'the airport packed in all direction,in good order .'
 'Many aircraft are near a terminal in an airport near two parallel roads.'
 'many planes are near a terminal in an airport near two parallel roads .'
 'a large number of cars parked beside the airport plains .']"
rsicd_images/airport_304.jpg,"['Many aircraft were moored offshore.'
 'a white big plane are on the runway .'
 'two aircraft are parked next to two terminals at an airport, respectively.'
 'two planes are parked next to two terminal respectively in an airport .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_305.jpg,"['Many aircraft were moored offshore.'
 'a white big plane are on the runway .'
 'several aircraft are near a rectangular building in an airport.'
 'several planes are near a rectangular building in an airport .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_306.jpg,"['a lot of planes packed in good order.'
 'a white big plane are on the runway .'
 'several planes are near a terminal in an airport.'
 'several planes are near a terminal in an airport .'
 'many of the planes packed in good order .']"
rsicd_images/airport_307.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'Many cars are close to several buildings in an airport.'
 'many cars are near several buildings in an airport .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_308.jpg,"['a large number of cars parked near the airport plains.'
 'a long broad runway is near the airport .'
 'two planes are paked next to a terminal in an airport.'
 'two planes are paked next to a terminal in an airport .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_309.jpg,"['next to the airport plains is a large number of cars .'
 'many of the planes were docked on the wide .'
 'an airport with several planes .'
 'there are still a few bare meadows around .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_31.jpg,"['a large number of cars parked near the airport plains.'
 'a long broad runway is near the airport .'
 'some planes are parked near a terminal in an airport with a parking lot.'
 'some planes are parked near a terminal in an airport with a parking lot .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_310.jpg,"['a large number of cars parked next to the airport plains .'
 'a long broad runway is near the airport .' 'with a green airport .'
 'the green grass almost bald .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_311.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'Many aircraft are close to a building with several parking lots in an airport.'
 'many planes are near a building with several parking lots in an airport .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_312.jpg,"['a large number of cars parked near the airport plains.'
 'many of the planes were docked on the wide .'
 'several aircraft are parked near a terminal in an airport.'
 'several planes are parked near a terminal in an airport .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_313.jpg,"['Many aircraft are parked near several terminals in an airport with several parking lots.'
 'many aircraft are parked near several terminals at an airport with several parking lots.'
 'many planes are parked near several terminals in an airport with several parking lots.'
 'many planes are parked near several terminals at an airport with several parking lots.'
 'many planes are parked near several terminals in an airport with several parking lots .']"
rsicd_images/airport_314.jpg,"['a large number of cars parked near the airport plains.'
 'many of the planes were docked on the wide .'
 'a plane is near a terminal with a parking lot.'
 'a plane is near a terminal with a parking lot .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_315.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'some aircraft are close to several buildings with parking in an airport.'
 'some planes are near several buildings with parking lots in an airport .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_316.jpg,"['several planes are in an airport with a building.'
 'Several planes are at an airport with a building.'
 'Several planes are at an airport with a building.'
 'Several planes are at an airport with a building.'
 'several planes are in an airport with a building .']"
rsicd_images/airport_317.jpg,"['a large number of cars parked near the airport plains.'
 'many of the planes packed on the wide .'
 'several planes are close to a terminal in an airport with parking lots.'
 'several planes are near a terminal in an airport with parking lots .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_318.jpg,"['a large number of cars parked near the airport plains.'
 'a long broad runway is near the airport .'
 'some aircraft are parked near several buildings respectively at an airport.'
 'some planes are parked near several buildings respectively in an airport .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_319.jpg,"['a large number of cars parked near the airport plains.'
 'a long broad runway is near the airport .'
 'some planes are parked near a building in an airport with a parking lot.'
 'some planes are parked near a building in an airport with a parking lot .'
 'a large number of cars parked near the airport plains .']"
rsicd_images/airport_32.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'two planes are in an airport with a parking lot.'
 'two planes are in an airport with a parking lot .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_320.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'Many aircraft are parked near several buildings in an airport with a parking lot.'
 'many planes are parked near several buildings in an airport with a parking lot .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_321.jpg,"['some aircraft are close to several buildings with parking in an airport.'
 'some planes are close to several buildings with a parking lot at an airport.'
 'some planes are close to several buildings with parking in an airport.'
 'some planes are close to several buildings with parking at an airport.'
 'some planes are near several buildings with a parking lot in an airport .']"
rsicd_images/airport_322.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'an airport are there .' 'many planes here .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_323.jpg,"['a large number of cars parked next to the airport plains.'
 'a long broad runway is near the airport .'
 'some planes are in a parking apron surrounded by meadows in an airport.'
 'some planes are in a parking apron surrounded by meadows in an airport .'
 'a large number of cars parked beside the airport plains .']"
rsicd_images/airport_324.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'several planes are in an airport with a parking lot.'
 'several planes are in an airport with a parking lot .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_325.jpg,"['Many aircraft were moored offshore.'
 'a large number of cars parked near the airport plains .'
 'some aircraft are located in an airport with several buildings.'
 'some planes are in an airport with several buildings .'
 'many of the planes were docked on the wide .']"
rsicd_images/airport_326.jpg,"[""There's a lot of planes at the airport.""
 'Many cars are parked around the airport.'
 'many cars are parked around the airport .'
 ""There's a lot of planes at the airport.""
 'there are many planes in the airport .']"
rsicd_images/airport_327.jpg,"['Many white planes were parked at the airport.'
 'the airport covers a large area and has many planes.'
 'the airport covers a large area and has many planes .'
 'Many white planes were parked at the airport.'
 'many white planes were parked at the airport .']"
rsicd_images/airport_328.jpg,"['the vast land is a large airport.'
 'a large number of white aircraft parked in the large airport.'
 'a large number of white aircraft parked in the large airport .'
 'the vast land is a great airport.' 'the vast land is a large airport .']"
rsicd_images/airport_329.jpg,"['The airport has a lot of planes.'
 'The grey covered house is an airport.'
 'the grey roofed house is an airport .'
 'The airport has a lot of planes.' 'the airport has a lot of planes .']"
rsicd_images/airport_33.jpg,"[""There's a lot of bare ground around the airport.""
 'Many aircraft are parked at the airport.'
 'many planes are parked at the airport .'
 ""There's a lot of naked land around the airport.""
 'there are a lot of bare land around the airport .']"
rsicd_images/airport_330.jpg,"['Many large trees were planted around the airport.'
 'Many planes were parked at the airport.'
 'a lot of planes were parked at the airport .'
 'a large number of tall trees were planted around the airport.'
 'a large number of tall trees were planted around the airport .']"
rsicd_images/airport_331.jpg,"['The plane is parked in the triangular building.'
 ""There's a lawn next to the airport.""
 'there is a lawn beside the airport .'
 'The plane is parked in the triangular building.'
 'the plane is parked in the triangular building .']"
rsicd_images/airport_332.jpg,"['The airport has a lot of planes.' 'The airport is very wide.'
 'the airport is very broad .' 'The airport has a lot of planes.'
 'the airport has a lot of planes .']"
rsicd_images/airport_333.jpg,"['several aircraft were parked at the airport.'
 'the airport was built near the sea.'
 'the airport was built near the sea .'
 'several planes were parked at the airport.'
 'several planes were parked at the airport .']"
rsicd_images/airport_334.jpg,"['This area is a large and large airport.'
 'Many white planes were parked at the airport.'
 'many white planes were parked at the airport .'
 'this area is a large and large airport.'
 'this area is a vast and large airport .']"
rsicd_images/airport_335.jpg,"['Many planes will fall on this site.'
 'there are many motorways near the airport.'
 'there are many highways near the airport .'
 'A lot of planes will fall in this place.'
 'many planes will fall on this site .']"
rsicd_images/airport_336.jpg,"['The airport has a lot of white planes.'
 ""There's green grass around the airport.""
 'there are some green grass around the airport .'
 'The airport has a lot of white planes.'
 'the airport has a lot of white planes .']"
rsicd_images/airport_337.jpg,"['Many aircraft are parked at the airport.'
 'the airport was built on a very large scale.'
 'the airport was built on a very grand scale .'
 'Many planes are parked at the airport.'
 'many planes are parked at the airport .']"
rsicd_images/airport_338.jpg,"['a large airport was built on the ground.'
 'A large number of white aircraft were parked at the airport.'
 'a large number of white planes were parked at the airport .'
 'a large airport was built on the ground.'
 'a large airport was built on the land .']"
rsicd_images/airport_339.jpg,"['the airport was built with a very large surface.'
 'Many white planes were parked at the airport.'
 'many white planes were parked at the airport .'
 'the airport was built with a very large area.'
 'the airport was built with a very large area .']"
rsicd_images/airport_34.jpg,"[""There's a lot of white planes at the airport.""
 'this area is a large area of the airport.'
 'this area is a large area of the airport .'
 ""There's a lot of white planes at the airport.""
 'there are a lot of white planes in the airport .']"
rsicd_images/airport_340.jpg,"['The grey roof house is the airport.'
 'The plane parked a lot of white planes.'
 'the plane parked many white planes .'
 'The grey house on the roof is the airport.'
 'the grey roof house is the airport .']"
rsicd_images/airport_341.jpg,"['A white plane is on the runway.'
 'a large lawn was planted around the airport.'
 'a large lawn was planted around the airport .'
 'A white plane is on the runway.' 'a white plane is on the runway .']"
rsicd_images/airport_342.jpg,"['the airport has two runways.' 'The airport is very large.'
 'the airport is very large .' 'The airport has two tracks.'
 'the airport has two runways .']"
rsicd_images/airport_343.jpg,"['two white planes parked at the airport.'
 'a bare ground on both sides of the runway.'
 'a bare land on both sides of the runway .'
 'two white planes parked at the airport.'
 'two white planes parked at the airport .']"
rsicd_images/airport_344.jpg,"['There are many lawns on both sides of the track.'
 ""A plane's on the runway."" 'a plane is on the runway .'
 'There are many lawns on both sides of the track.'
 'there are many lawns on both sides of the runway .']"
rsicd_images/airport_345.jpg,"[""There's a lake next to the airport.""
 'Many large buildings were built near the airport.'
 'many tall buildings have been built near the airport .'
 ""There's a lake by the airport."" 'there is a lake next to the airport .']"
rsicd_images/airport_346.jpg,"['the aircraft parked on the white asphalt.'
 'The White House is an airport.' 'the white house is an airport .'
 'the plane parked on the white asphalt.'
 'the aircraft parked on the tarmac white .']"
rsicd_images/airport_347.jpg,"['numerous runways were built around the airport.'
 'Many aircraft are parked at the airport.'
 'many planes are parked at the airport .'
 'Many tracks were built around the airport.'
 'many runways were built around the airport .']"
 'there is a road and a railway station with a few trains between two residential districts.'
 'there is a road and a railway station with some trains between two residential areas .'
 'thoses railways are crammed with trains surrounded by buildings and a bustling road .'
 'many buildings are in two sides of a railway station with a long blue building .']"
rsicd_images/railwaystation_172.jpg,"['there are some roads and some buildings with some grass.'
 'the roads are grey, the grass is green and the buildings are colorful .'
 'several buildings are located on both sides of a station.'
 'several buildings are in two sides of a railway station .'
 'there are some roads and some buildings with some grass .']"
rsicd_images/railwaystation_173.jpg,"['there are long trains stopping in the abreast rails forming int a shape spindle .'
 'between the houses and some buildings, there is a railway station with trains and two narrow long buildings with white striped roof.'
 'between the houses and some buildings  there is a railway station with trains and a two narrow long building with striped white roof .'
 'all the railway tracks are occupied with cargo trains in this station .'
 'many buildings and green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_174.jpg,"['dense rails surrounds the triangular railway station .'
 'surrounded by residential districts the station with some railways of two directions.'
 'surrounded by residential areas  the station with some railways from two directions .'
 'this complicated railway station is rather busy with cargo trains running here .'
 'many buildings and green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_175.jpg,"['three trains stop in the railways converge towards a railway.'
 'three trains stop at railways converging on a railway.'
 'three trains is stopping in the railways converging to a rail .'
 'three long trains are stopping in this railway station in the middle of dense houses .'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_176.jpg,"['There are stopping points in the strap rails that converge towards a few rails.'
 'stop in the fitted rails that converge to a few rails.'
 'there are tains stopping in the abreast rails converging to a few rails .'
 'it is a complicated railway station facility with many trains stay here .'
 'some buildings and many green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_177.jpg,"['There are roads and buildings with trees.'
 'the roads are grey, the trees are green and the buildings are colorful .'
 'many small buildings are located on one side of a train station.'
 'many small buildings are in one side of a railway station .'
 'there are some roads and some buildings with some trees .']"
rsicd_images/railwaystation_178.jpg,"['There are trains, railways, buildings, meadows and cars.'
 'it is blue trains, gray buildings, yellow and white cars and green grassland .'
 'some buildings and parking are located on both sides of a train station.'
 'some buildings and parking lots are in two sides of a railway station .'
 'there are trains, railways, buildings, grassland and cars .']"
rsicd_images/railwaystation_179.jpg,"['There are roads and buildings with trees.'
 'the roads are grey, the trees are green and the buildings are colorful .'
 'Many green buildings and trees are located on both sides of a train station.'
 'many buildings and green trees are in two sides of a railway station .'
 'there are some roads and some buildings with some trees .']"
rsicd_images/railwaystation_18.jpg,"['there is a railway station with railways of two vertical directions and one square.'
 'there is a railway station with railways of two vertical directions and a square .'
 'the railwaystation is next to a parkinglot and streets .'
 'this railway station and thoses railway tracks spans the highway road .'
 'several buildings with parking lots are near a railway station .']"
rsicd_images/railwaystation_180.jpg,"['There are several long trains stopping in the rails in the shape of a chest pin surrounded by houses.'
 'There are several long trains that stop on the rails in the form of a chest hub surrounded by houses.'
 'there are several long trains stopping in the abreast spindle shaped rails surrounded by houses .'
 'here lies a railway station between those buildings and rouds .'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_181.jpg,"['is a satellite imagery of a place .'
 'the houses are colorful, the ground is grey and many colorful cars .'
 'there are some roads and some buildings .'
 'the roads are grey and the buildings are colorful .'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_182.jpg,"['There are roads and buildings.'
 'the roads are grey and the buildings are colorful .'
 'Many buildings are located on both sides of a railway station with a long blue building.'
 'many buildings are in two sides of a railway station with a long blue building .'
 'there are some roads and some buildings .']"
rsicd_images/railwaystation_183.jpg,"['the long trains with black vans stop quickly in the rails in the shape of a pin.'
 'Long trains with black vans stop in the shape of a spindle in the rails.'
 'long trains with black vans is stopping abreastly in the spindle shaped rails .'
 'this railway station has plenty of tracks and most of them are occupied with trains .'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_184.jpg,"['several trains that stop gently are located next to a long rectangular building.'
 'several trains stopping soon are located next to a long rectangular building.'
 'several trains stopping abreastly are next to a long rectangular buildings .'
 'this railway station with several trains stopping here separates those houses and farmland .'
 'many buildings and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_185.jpg,"['the white and black trains stop gently in the arc-shaped rails.'
 'Black and white trains stop in the shape of a bow on the rails.'
 'white and black trains are stopping abreastly in the arc shaped rails .'
 'there are many railway tracks in this railway station most of which are occupied with trains .'
 'some buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_186.jpg,"['Many buildings are located on both sides of a railway station with a long blue building.'
 'many buildings are located on two sides of a train station with a long blue building.'
 'many buildings are on two sides of a railway station with a long blue building.'
 'many buildings are on two sides of a railway station with a long blue building.'
 'many buildings are in two sides of a railway station with a long blue building .']"
rsicd_images/railwaystation_187.jpg,"['Some buildings are located on both sides of a railway station with a long blue building.'
 'some buildings are located on two sides of a train station with a long blue building.'
 'some buildings are located on two sides of a railway station with a long blue building.'
 'some buildings are on two sides of a railway station with a long blue building.'
 'some buildings are in two sides of a railway station with a long blue building .']"
rsicd_images/railwaystation_188.jpg,"['trains stop gently in pin-shaped rails next to straight rails without trains.'
 'the trains stop in the lanes in the shape of a spindle next to the straight lanes without a train.'
 'trains are stopping abreastly in the spindle shaped rails next to straight rails without a train .'
 'a parking lot full of cars is located besides this bustling railway station .'
 'several buildings and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_189.jpg,"['the viaduct is above the rails with trains of black vans.'
 'the viaduct is on the rails with trains of black vans.'
 'the viaduct is over the rails with trains of black vans .'
 'a highway overpass spans this large railway station with many cargo trains .'
 'many buildings with a parking lot and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_19.jpg,"['there is a railway station at a junction t with white awnings on the railways.'
 'there is a railway station at a t junction with white awnings on the railways .'
 'two rectangles consist the roof of the station .'
 'this railway station building has grey rings and a pink roof in the middle .'
 'many buildings and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_190.jpg,"['there is a huge rectangular building located in the litre of white rails.'
 'There is a huge rectangular building located in the scepter of the rails of the white rails.'
 'there is a huge rectangular building situated in the ceter of rails of white rails .'
 'here lies a railway station with black roof and many white trains stay outside it .'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_191.jpg,"['There is only one rail running towards empty rails.'
 ""There's only one rail running against the empty rails.""
 'there is only one rail running into empty rails .'
 'a bustling highway road stretches alongside this railway station .'
 'some buildings and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_192.jpg,"[""There's a lot of rails to the right without a train.""
 'There are many rails without a train.'
 'there are many abreast rails without a train .'
 'this is a cargo railway station in grey appearance .'
 'some buildings and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_193.jpg,"['many buildings and some green trees are located on both sides of a train station.'
 'many buildings and some green trees are located on two sides of a train station.'
 'many buildings and some green trees are on two sides of a railway station.'
 'many buildings and some green trees are on two sides of a railway station.'
 'many buildings and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_194.jpg,"['many buildings and some green trees are located on one side of a train station.'
 'many buildings and some green trees are on one side of a train station.'
 'many buildings and some green trees are on one side of a railway station.'
 'many buildings and some green trees are on one side of a railway station.'
 'many buildings and some green trees are in one side of a railway station .']"
rsicd_images/railwaystation_195.jpg,"['many buildings and a large parking lot are located on one side of a train station.'
 'Many buildings and a large parking lot are on one side of a train station.'
 'Many buildings and a large parking lot are on one side of a train station.'
 'many buildings and a large parking lot are on one side of a railway station.'
 'many buildings and a large parking lot are in one side of a railway station .']"
rsicd_images/railwaystation_196.jpg,"['a river and many buildings are next to a railway station.'
 'a river and many buildings are next to a train station.'
 'a river and many buildings are next to a railway station.'
 'a river and many buildings are next to a railway station.'
 'a river and many buildings are beside a railway station .']"
rsicd_images/railwaystation_197.jpg,"['many green trees and some buildings are located on both sides of a train station.'
 'many green trees and some buildings are located on two sides of a train station.'
 'many green trees and some buildings are on two sides of a railway station.'
 'many green trees and some buildings are on two sides of a railway station.'
 'many green trees and some buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_198.jpg,"['Many buildings and a river are located on both sides of a train station.'
 'many buildings and a river are located on two sides of a train station.'
 'many buildings and a river are located on two sides of a railway station.'
 'many buildings and a river are on two sides of a railway station.'
 'many buildings and a river are in two sides of a railway station .']"
rsicd_images/railwaystation_199.jpg,"['many buildings and some green trees are located on both sides of a railway station with a parking lot.'
 'many buildings and some green trees are located on two sides of a train station with a parking lot.'
 'many buildings and some green trees are on two sides of a train station with a parking lot.'
 'many buildings and some green trees are on two sides of a railway station with a parking lot.'
 'many buildings and some green trees are in two sides of a railway station with a parking lot .']"
rsicd_images/railwaystation_2.jpg,"['many buildings and some green trees are located on both sides of a train station.'
 'many buildings and some green trees are located on two sides of a train station.'
 'many buildings and some green trees are on two sides of a railway station.'
 'many buildings and some green trees are on two sides of a railway station.'
 'many buildings and some green trees are in two sides of a railway station .']"
rsicd_images/railwaystation_20.jpg,"['Many buildings are located on both sides of a railway station.'
 'many buildings are located on two sides of a train station.'
 'Many buildings are located on two sides of a railway station.'
 'many buildings are on two sides of a railway station.'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_200.jpg,"['several buildings and many green plants are near a train station.'
 'several buildings and many green plants are close to a train station.'
 'several buildings and many green plants are close to a railway station.'
 'several buildings and many green plants are close to a railway station.'
 'several buildings and many green plants are near a railway station .']"
rsicd_images/railwaystation_201.jpg,"['Some buildings are located on both sides of a station.'
 'some buildings are located on two sides of a train station.'
 'some buildings are located on two sides of a railway station.'
 'Some buildings are on two sides of a railway station.'
 'some buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_202.jpg,"['several buildings are located on both sides of a station.'
 'Several buildings are located on two sides of a train station.'
 'several buildings are located on two sides of a railway station.'
 'several buildings are on two sides of a railway station.'
 'several buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_203.jpg,"['many blue buildings and some green plants are located on both sides of a station.'
 'many blue buildings and some green plants are located on two sides of a train station.'
 'many blue buildings and some green plants are on two sides of a railway station.'
 'many blue buildings and some green plants are on two sides of a railway station.'
 'many blue buildings and some green plants are in two sides of a railway station .']"
rsicd_images/railwaystation_204.jpg,"['many buildings with parking and a square are located next to a train station.'
 'many buildings with a parking lot and a square are next to a train station.'
 'Many buildings with a parking lot and a square are next to a train station.'
 'many buildings with a parking lot and a square are next to a railway station.'
 'many buildings with a parking lot and a square are beside a railway station .']"
rsicd_images/railwaystation_205.jpg,"['Some buildings and bare land are located on both sides of a station.'
 'some buildings and bareland are located on two sides of a train station.'
 'some buildings and bareland are located on two sides of a railway station.'
 'some buildings and bareland are on two sides of a railway station.'
 'some buildings and bareland are in two sides of a railway station .']"
rsicd_images/railwaystation_206.jpg,"['Many trees and green buildings are located on both sides of a train station.'
 'many green trees and buildings are located on two sides of a train station.'
 'many green trees and buildings are located on two sides of a railway station.'
 'many green trees and buildings are on two sides of a railway station.'
 'many green trees and buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_207.jpg,"['Many buildings are located on both sides of a railway station.'
 'many buildings are located on two sides of a train station.'
 'Many buildings are located on two sides of a railway station.'
 'many buildings are on two sides of a railway station.'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_208.jpg,"['Many buildings and some bare land are located on both sides of a station.'
 'many buildings and some bare lands are located on two sides of a train station.'
 'many buildings and some bare lands are located on two sides of a railway station.'
 'many buildings and some bare lands are on two sides of a railway station.'
 'many buildings and some barelands are in two sides of a railway station .']"
rsicd_images/railwaystation_209.jpg,"['Many crowded buildings are located on both sides of a railway station.'
 'Many buildings full of people are located on two sides of a train station.'
 'Many crowded buildings are on two sides of a train station.'
 'Many crowded buildings are on two sides of a railway station.'
 'many crowded buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_21.jpg,"['many buildings and some green plants are located on both sides of a train station.'
 'many buildings and some green plants are located on two sides of a train station.'
 'many buildings and some green plants are on two sides of a railway station.'
 'many buildings and some green plants are on two sides of a railway station.'
 'many buildings and some green plants are in two sides of a railway station .']"
rsicd_images/railwaystation_210.jpg,"['Many buildings are located on both sides of a railway station.'
 'many buildings are located on two sides of a train station.'
 'Many buildings are located on two sides of a railway station.'
 'many buildings are on two sides of a railway station.'
 'many buildings are in two sides of a railway station .']"
rsicd_images/railwaystation_211.jpg,"['many buildings and some green trees are located on both sides of a train station.'
 'many buildings and some green trees are located on two sides of a train station.'
 'many buildings and some green trees are on two sides of a railway station.'
 'many buildings and some green trees are on two sides of a railway station.'
 'many buildings and some green trees are in two sides of a railway station .']"
